update_id,avg_policy_loss,avg_value_loss,avg_kl_divergence,avg_clip_fraction,avg_entropy,final_advantages_mean,final_advantages_std
0,-10.133576512336731,20.98369312286377,0.0011694425057271474,0.008333333767950535,3.7589567601680756,9.822507858276367,0.7946929931640625
1,-8.993134617805481,42.291632652282715,0.009406747994944453,0.2666666740551591,3.763707935810089,8.791019439697266,3.220780372619629
2,-5.989504754543304,132.31190490722656,0.013049324275925756,0.49166668206453323,3.763073682785034,5.767648696899414,6.983506679534912
3,-0.30355559289455414,414.0960350036621,0.006030430144164711,0.1625000024214387,3.7499991357326508,0.31904736161231995,8.859917640686035
4,2.150263100862503,1465.7960510253906,0.001229783001690521,0.0,3.771809220314026,-2.0697438716888428,9.513774871826172
5,3.3566803634166718,3496.6561889648438,8.711818099982338e-05,0.0,3.754745662212372,-3.3405110836029053,9.126219749450684
6,3.4576010406017303,8204.677612304688,3.0185567993612494e-05,0.0,3.761754125356674,-3.4629828929901123,9.427711486816406
7,3.2740288078784943,16759.9423828125,0.00012315894946368644,0.0,3.741026669740677,-3.2898178100585938,9.159256935119629
8,3.9718138575553894,31009.27685546875,0.00017464890879637096,0.0,3.764870047569275,-4.0,9.321831703186035
9,4.5749834179878235,53717.92724609375,0.00036013557109981775,0.0,3.7600829005241394,-4.666666507720947,8.995529174804688
10,3.891534388065338,90579.560546875,0.0005851964742760174,0.0,3.7676695585250854,-4.0,9.321831703186035
11,4.485589504241943,143262.060546875,0.0012336761064943857,0.0,3.759386420249939,-4.666666507720947,8.995529174804688
12,4.407780408859253,251499.546875,0.0026592297945171595,0.0,3.7596013247966766,-4.666666507720947,8.995529174804688
13,4.327311098575592,353004.83984375,0.005389223690144718,0.1416666698642075,3.753266394138336,-4.666666507720947,8.995529174804688
14,4.473383367061615,544725.140625,0.0052057194407097995,0.09583333507180214,3.741067051887512,-4.689427375793457,8.957924842834473
15,5.519801437854767,682172.125,0.01100918697193265,0.4166666716337204,3.7652997970581055,-6.0,8.136761665344238
16,3.200485438108444,1081077.71875,0.007567204185761511,0.20416666939854622,3.7539241313934326,-3.3333332538604736,9.589265823364258
17,5.389357924461365,1375920.8125,0.011064166901633143,0.47083334624767303,3.737132728099823,-6.0,8.136761665344238
18,4.916247487068176,1821928.71875,0.00850487092975527,0.3541666753590107,3.756558060646057,-5.333333492279053,8.60366153717041
19,5.586618661880493,2424282.09375,0.013090621214359999,0.5916666761040688,3.760937452316284,-6.0,8.136761665344238
20,4.818425297737122,3162376.84375,0.009271142422221601,0.32083334401249886,3.7553911805152893,-5.333333492279053,8.60366153717041
21,5.485873222351074,4101126.46875,0.013458257541060448,0.5250000059604645,3.7598553001880646,-6.0,8.136761665344238
22,4.741568386554718,5227901.875,0.010700300917960703,0.5333333387970924,3.7535590529441833,-5.333333492279053,8.60366153717041
23,5.40906822681427,6640773.625,0.01356013782788068,0.6250000074505806,3.75925213098526,-6.0,8.136761665344238
24,4.697993993759155,8301265.4375,0.009416527929715812,0.3708333410322666,3.7544595301151276,-5.333333492279053,8.60366153717041
25,5.351844549179077,10357280.875,0.012737691635265946,0.612500011920929,3.7588393688201904,-6.0,8.136761665344238
26,3.0406439900398254,12026698.875,0.009911986184306443,0.3666666690260172,3.7570290863513947,-3.3333332538604736,9.589265823364258
27,5.120335102081299,15772204.5,0.013068845844827592,0.3958333395421505,3.7454434037208557,-5.333333492279053,8.60366153717041
28,4.463355362415314,19714026.0,0.011874811258167028,0.2750000078231096,3.7638703286647797,-4.666666507720947,8.995529174804688
29,4.336275517940521,23973938.0,0.010268047102726996,0.3708333410322666,3.7536951899528503,-4.666666507720947,8.995529174804688
30,6.126874566078186,28031594.75,0.009621178614906967,0.3291666768491268,3.766731470823288,-6.666666507720947,7.58098030090332
31,4.960865259170532,36522647.0,0.008955816272646189,0.3500000089406967,3.7358808517456055,-5.333333492279053,8.60366153717041
32,5.9967944622039795,39833701.0,0.01147566584404558,0.558333333581686,3.764134854078293,-6.666666507720947,7.58098030090332
33,4.885141849517822,50179220.5,0.0100812460295856,0.45000000298023224,3.736665219068527,-5.333333492279053,8.60366153717041
34,5.892751157283783,55495684.0,0.01214900694321841,0.5791666731238365,3.7623084485530853,-6.666666507720947,7.58098030090332
35,4.888141930103302,72489127.0,0.01295967004261911,0.42500000447034836,3.7487592697143555,-5.333333492279053,8.60366153717041
36,5.928996980190277,76328668.0,0.014100981294177473,0.6458333358168602,3.760942041873932,-6.666666507720947,7.58098030090332
37,5.475954353809357,78613773.0,0.011997591005638242,0.4541666731238365,3.73628431558609,-6.0,8.136761665344238
38,5.871456325054169,102842174.0,0.014208221808075905,0.6583333313465118,3.7594579458236694,-6.666666507720947,7.58098030090332
39,5.386132717132568,105133073.0,0.012602730304934084,0.5166666768491268,3.7343260645866394,-6.0,8.136761665344238
40,5.828291654586792,136597910.0,0.01475198206026107,0.7374999970197678,3.75746887922287,-6.666666507720947,7.58098030090332
41,5.318367183208466,138731708.0,0.013610195950604975,0.6083333417773247,3.7328104972839355,-6.0,8.136761665344238
42,4.189408540725708,169511030.0,0.014924148679710925,0.6083333343267441,3.7179535627365112,-4.666666507720947,8.995529174804688
43,4.996430814266205,183544212.0,0.015279896440915763,0.4583333395421505,3.7274883687496185,-5.333333492279053,8.60366153717041
44,4.3458172082901,245371020.0,0.015254131751134992,0.36250000819563866,3.7239588797092438,-4.666666507720947,8.995529174804688
45,5.616966247558594,266804834.0,0.015774201252497733,0.40833333879709244,3.731128454208374,-6.0,8.136761665344238
46,4.278517067432404,314442140.0,0.013776213978417218,0.3750000074505806,3.725292980670929,-4.666666507720947,8.995529174804688
47,5.537577152252197,340190116.0,0.013462602742947638,0.44583334028720856,3.7327929735183716,-6.0,8.136761665344238
48,4.846909701824188,375675276.0,0.013237664476037025,0.5041666701436043,3.7306852638721466,-5.333333492279053,8.60366153717041
49,4.930023908615112,422438956.0,0.014049982302822173,0.3916666731238365,3.742537260055542,-5.333333492279053,8.60366153717041
